id	title	url	publisher	category	story	hostname	timestamp
123912	At Tribeca Film Festival, Movies Are Only Part Of The Story	http://www.huffingtonpost.com/2014/04/15/tribeca-film-festival_n_5154910.html	Huffington Post	e	dcYvTkyRctL8yeM1yFcq_PUzVO1jM	www.huffingtonpost.com	1397655725283
285042	Blood stains smeared on walls and broken glass on the floor: New pictures show  ...	http://www.dailymail.co.uk/tvshowbiz/article-2657253/Blood-stains-smeared-walls-broken-glass-floor-New-pictures-Brittny-Gastineaus-hotel-room-aftermath-attack.html	Daily Mail	e	dxUzVjSBA6RLZEM386kNxrhTxougM	www.dailymail.co.uk	1402754980762
240086	It's All True! Jennifer Lawrence Confirms Oscars Vomit Embarrassment	http://www.contactmusic.com/article/jennifer-lawrence-confirms-throwing-up-oscars-party-miley-cyrus-get-it-together-seth-meyers_4209317	Contactmusic.com	e	d7GqsXEEfZU9k5MSH6v6NmYKjoUtM	www.contactmusic.com	1400828662131
217225	Pinterest Valued at $5 Billion in $200 Million Financing Round	http://www.businessweek.com/news/2014-05-15/pinterest-valued-at-5-billion-in-200-million-financing-round	Businessweek	b	d1zNNdYXC9_jo_MAG55ulWNmji24M	www.businessweek.com	1400447816538
371730	US STOCKS-Wall St falls in broad weakness, Dow below 17000	http://in.reuters.com/article/2014/07/08/markets-usa-stocks-idINL2N0PJ1OQ20140708	Reuters	b	djcW5_rWDRB_FJMiIFS9RQtqO1mNM	in.reuters.com	1404900014444
12841	How Subway Toasted Quiznos	http://www.huffingtonpost.com/2014/03/14/subway-quiznos_n_4966030.html	Huffington Post	b	dvbB-zKDpuzTYIM9tyRAdgGjDgzYM	www.huffingtonpost.com	1395057069444
38098	Coal Ash Ponds: How Power Companies Get a 'Bypass' on Regulations Against  ...	http://www.huffingtonpost.com/bill-chameides/coal-ash-ponds-how-power_b_5023865.html	Huffington Post	b	d-SyjGrxwCMvuDMUnFCdtmUGZTQhM	www.huffingtonpost.com	1395753871398
72618	Calls to cancel Miami's Ultra Music Festival after female security guard was left in  ...	http://www.dailymail.co.uk/news/article-2593068/Future-Miami-music-festival-doubt-female-security-guard-left-critical-condition-trampled-crowd.html	Daily Mail	e	dzG7HSB65Kz0-IMptmDQye05u3kQM	www.dailymail.co.uk	1396292941685
182722	2014 James Beard Awards: Chefs And Restaurants Winners Are… – Eatocracy  ...	http://www.huffingtonpost.com/2014/05/06/story_n_5272411.html	Huffington Post	e	dCK-ljwzvAsOjjMl2IVtHj5qgNQrM	www.huffingtonpost.com	1399381492462
409964	Dollar Posts Best Month in More Than a Year on Jobs	http://www.businessweek.com/news/2014-07-30/dollar-heads-for-longest-yen-gains-since-2001-after-gdp	Businessweek	b	dSKR1HRj4ZJFBUMVk5VyS52D4oi-M	www.businessweek.com	1406923470083
200314	UPDATE 1-Fed could ditch flawed 'dots' rates forecasts -Fisher	http://in.reuters.com/article/2014/05/09/usa-fed-fisher-idINL2N0NV17W20140509	Reuters	b	dnNFZFPPEKmIc4MQWzF0NV1IVNwGM	in.reuters.com	1399687259925
238284	McDonald's Unhappy Image	http://www.businessweek.com/articles/2014-05-22/mcdonalds-unhappy-image	Businessweek	b	d-8KcZQg2n73wrMvmqQ1unt8d42DM	www.businessweek.com	1400816701712
351858	Katherine Heigl Feels 'Betrayed' By Her Career	http://www.huffingtonpost.com/2014/07/02/katherine-heigl-betrayed-career_n_5551480.html\?utm_hp_ref=entertainment&amp;ir=Entertainment	Huffington Post	e	dcN_zDF8otEZoPMhAeI1TvPNdECTM	www.huffingtonpost.com	1404400477698
38205	UPDATE 2-Kingfisher to reward shareholders after revamp pays off	http://in.reuters.com/article/2014/03/25/kingfisher-results-idINL5N0MM17R20140325	Reuters	b	duZSkrdXoSMaAlMktN3SGVcxZJF1M	in.reuters.com	1395754442519
232093	'Surprised' Microsoft Works With China as Windows 8 Excluded (1)	http://www.businessweek.com/news/2014-05-20/surprised-microsoft-works-with-china-after-windows-8-exclusion	Businessweek	t	dsQqYtRmWav5aVMurouBAd7MW6iKM	www.businessweek.com	1400694606471
28358	Alzheimer's May Be Thwarted by Renewal of Fetal-Brain Protein	http://www.businessweek.com/news/2014-03-19/fetal-brain-protein-reactivates-in-old-age-to-fight-dementia	Businessweek	m	dOkORyBLHENepGMoWZitxALAITT3M	www.businessweek.com	1395336822336
416473	Forget the ice bucket challenge – people of war-torn Gaza make a point by  ...	http://www.dailymail.co.uk/news/article-2734142/People-Gaza-turn-RUBBLE-bucket-challenge.html	Daily Mail	e	dXfATHLvmd9iCUMfMSU3nmTZuv34M	www.dailymail.co.uk	1409029075134
189494	UPDATE 1-US government: no need for recalled GM cars to be pulled off the road	http://in.reuters.com/article/2014/05/07/gm-recall-idINL2N0NT1VQ20140507	Reuters	t	dz-iSAJnOpf5hWM7I0HtMJAFf88BM	in.reuters.com	1399503474411
210575	Solange Knowles attacks Jay Z in lift after Met Gala	http://www.dailymail.co.uk/tvshowbiz/article-2626389/Jay-Z-ATTACKED-Beyonces-sister-Solange.html	Daily Mail	e	dku0uRoeehpC9JM1RoZ4n0fg8cyoM	www.dailymail.co.uk	1399983323577
76734	UPDATE 2-US justices agree to hear Teva's Copaxone appeal	http://in.reuters.com/article/2014/03/31/usa-court-teva-pharm-ind-idINL1N0MS10Q20140331	Reuters	b	dv2OydGhBNPpRLMsYz2i8k7VMbaeM	in.reuters.com	1396366716530
410767	Fiat Quarterly Profit Misses Estimates on Americas Drop	http://www.businessweek.com/news/2014-07-30/fiat-quarterly-profit-misses-estimates-on-latin-america	Businessweek	b	dAXEYZyNSNuoMLMgHGueG8gj53ONM	www.businessweek.com	1406930661728
165370	Kate Upton Got A Mustache Drawn On Her In Evil Prank	http://www.huffingtonpost.com/2014/04/25/kate-upton-mustache_n_5214163.html\?utm_hp_ref=entertainment&amp;ir=Entertainment	Huffington Post	e	dplkIrerx7tCqVMEvSiyZW0qXKMeM	www.huffingtonpost.com	1398470310484
229587	Wireless power inside the body could lead to a new era in 'electronic medicine'	http://www.dailymail.co.uk/sciencetech/article-2632929/Wireless-power-inside-body-lead-new-era-electronic-medicine.html	Daily Mail	m	dqPNrSqpbByluSM-ODi0pfLXBrRYM	www.dailymail.co.uk	1400656968563
356149	Heavy metal lovers beware, headbanging can be bad for you: Motorhead fan  ...	http://www.dailymail.co.uk/news/article-2680344/Heavy-metal-lovers-beware-headbanging-bad-Motorhead-fan-suffers-blood-clot-performing-violent-rhythmic-movement-concert.html	Daily Mail	m	dG6-v0zLpFNCSxM-0-mbMNt9dNrHM	www.dailymail.co.uk	1404473656134
125454	US STOCKS-Wall St up on Chinese and US data, Yellen comments	http://in.reuters.com/article/2014/04/16/markets-usa-stocks-idINL2N0N81H820140416	Reuters	b	dq6FiYbiv9LyFUM5oONqwVQijLkyM	in.reuters.com	1397707339480
194550	Jada Pinkett Smith Slams Willow Smith Photo 'Controversy'	http://www.huffingtonpost.com/2014/05/08/jada-pinkett-smith-willow-photo_n_5288348.html	Huffington Post	e	d4VP2IN6oZ7Su7MrrmH8V7htEzDZM	www.huffingtonpost.com	1399571566585
383785	Las Vegas Sands Profit Misses Estimates as Macau Slows	http://www.businessweek.com/news/2014-07-16/las-vegas-sands-profit-misses-estimates-as-macau-slows	Businessweek	b	dmuUtjxL1cM7V0MQGQ8USmJEc5E8M	www.businessweek.com	1405557323038
385714	Ben Affleck & Jennifer Garner Crash Kid's Superman-Themed Birthday Party  ...	http://www.huffingtonpost.com/2014/07/16/ben-affleck-jennifer-garner-party_n_5593107.html	Huffington Post	e	dJSErvyPZN7QacMjGiCm3Da1aurAM	www.huffingtonpost.com	1405572625800
125308	UPDATE 3-Google misses revenue target, ad prices slide	http://in.reuters.com/article/2014/04/17/google-results-idINL2N0N821A20140417	Reuters	b	dCOJVhgnFBZxRvM4Nsi1zFFX5asXM	in.reuters.com	1397706601973
87657	S&P 500 Erases 2014 Gain as Tech Slide Worsens; Treasuries Rise	http://www.businessweek.com/news/2014-04-06/yen-holds-rebound-before-boj-as-oil-slips-with-copper-to-silver	Businessweek	b	djxkJxGOmgKZlXMhwPytFekONgaSM	www.businessweek.com	1396930168264
58912	Muppets Most Wanted Movie Review	http://www.contactmusic.com/movie-review/muppets-most-wanted	Contactmusic.com	e	dYTTlPxUfI72yKMPjsKYlJeWSM_pM	www.contactmusic.com	1396020497372
367703	Iraq Plus US Exports Drives Up Long-Term Oil: Chart of the Day	http://www.businessweek.com/news/2014-07-06/iraq-plus-u-dot-s-dot-exports-drives-up-long-term-oil-chart-of-the-day	Businessweek	b	d19uy9lutvN2C3Mahq3GAmURqqSvM	www.businessweek.com	1404823404463
132216	Nikkei Futures Rise as S&P 500 Climbs on Earnings, Ukraine Deal	http://www.businessweek.com/news/2014-04-17/nikkei-futures-rise-as-s-and-p-500-climbs-on-earnings-ukraine-deal	Businessweek	b	d3CdcOqST3Ov45MeE9h-mLKQD47wM	www.businessweek.com	1397825087693
170649	Stem Cell Advance May Bring New Diabetes Treatments	http://www.huffingtonpost.com/2014/04/28/stem-cell-cloning-new-diabetes-treatments_n_5227416.html	Huffington Post	m	d_8032G0UBfOgcMjUILD4crrQGs5M	www.huffingtonpost.com	1398802948601
270588	Rihanna - Rihanna Stuns In Sheer Gown At Fashion Awards	http://www.contactmusic.com/story/rihanna-stuns-in-sheer-gown-at-fashion-awards_4226887	Contactmusic.com	e	deel8s3wZgxb61MHsElWvsuk35TSM	www.contactmusic.com	1401827194450
104244	Selena Gomez Fires Parents As Managers, Currently Looking for The Perfect  ...	http://www.contactmusic.com/article/selena-gomez-fires-parents-as-managers-currently-looking-for-the-perfect-successor_4151942	Contactmusic.com	e	dfwqUzfrdAfMQaMTFN-OY5LgXI90M	www.contactmusic.com	1397300472970
236278	'Rock and Roll Viking' Caleb Johnson crowned 13th American Idol	http://www.dailymail.co.uk/tvshowbiz/article-2635768/Rock-Roll-Viking-Caleb-Johnson-crowned-13th-American-Idol.html	Daily Mail	e	dYYkDrJX5Ly_YcM8H7PbWvlDl9aKM	www.dailymail.co.uk	1400764028704
85425	Apple Advertising Dilemma Aired at $2 Billion Samsung Trial (2)	http://www.businessweek.com/news/2014-04-04/apple-s-advertising-dilemma-aired-at-2-billion-samsung-trial	Businessweek	t	dsTGq32jaZsIVdMHcazy-9ES3EKuM	www.businessweek.com	1396876274795
238439	Gap Profit Tops Estimates as Athletic Selection Boosts Sales	http://www.businessweek.com/news/2014-05-22/gap-profit-exceeds-estimates-as-athletic-selection-boosts-sales	Businessweek	b	d7binGC3DWMs_KMJXVAfo7tn_l0nM	www.businessweek.com	1400818090867
151959	'Pollen Vortex'? Long Winter Worsens Spring Allergies	http://www.huffingtonpost.com/2014/04/22/pollen-vortex-spring-allergies-long-winter_n_5191465.html	Huffington Post	m	diR1Ucyem6h8QVMKGL6J15wIDCshM	www.huffingtonpost.com	1398233338716
369178	BLOGS OF THE DAY: Jessica and Eric finally tie the knot	http://www.dailymail.co.uk/indiahome/indianews/article-2683708/BLOGS-OF-THE-DAY-Jessica-Eric-finally-tie-knot.html	Daily Mail	e	d7CcpRc8eODUyyMB8NI5CmhL3xJeM	www.dailymail.co.uk	1404836474242
40541	Jennifer Aniston confesses she hoards beauty products to 'save'	http://www.dailymail.co.uk/femail/article-2588897/Ive-make-drawer-90s-Jennifer-Aniston-confesses-hoards-beauty-products-save.html	Daily Mail	e	dxIu3ewSNpjXRyMaRoGFD6sURcANM	www.dailymail.co.uk	1395762877354
322277	US STOCKS-Wall St down on Fed's Bullard comments on interest rates	http://in.reuters.com/article/2014/06/26/markets-usa-stocks-idINL2N0P70UT20140626	Reuters	b	dJela8uxiRnjVgMbiSKiq4Jvlb0cM	in.reuters.com	1403851073004
417487	American pulls fares from Orbitz after failing to reach a deal	http://in.reuters.com/article/2014/08/26/americanairlines-orbitz-worldwide-idINL1N0QW1JT20140826	Reuters	b	dlTgre62vsFOjPMmN8Bumzdgyt2EM	in.reuters.com	1409158153195
168867	Adam Levine - Blake Shelton Tweets Adam Levine's Phone Number During Live  ...	http://www.contactmusic.com/story/blake-shelton-tweets-adam-levine-s-phone-number-during-live-broadcast_4173161	Contactmusic.com	e	dXBsA1dz_nV8d7M7dODTECD4dvPRM	www.contactmusic.com	1398792738947
311087	Fitch Affirms Nordea at 'AA-'; Outlook Stable	http://in.reuters.com/article/2014/06/24/fitch-affirms-nordea-at-aa-outlook-stabl-idINFit70573120140624	Reuters	b	d3tIMfB2mg-9MZM4G_jGTEiRVl3jM	in.reuters.com	1403633885882
296708	Kindred Healthcare to buy Gentiva for about $573 mln	http://in.reuters.com/article/2014/06/16/gentiva-deals-idINL4N0OX4AG20140616	Reuters	m	dp505G1LAKDLk9MMaKbZiAvRVDPOM	in.reuters.com	1403022270920
34169	UPDATE 1-Guinea haemorrhagic fever may have crossed into Sierra Leone	http://in.reuters.com/article/2014/03/22/leone-fever-idINL6N0MJ0GP20140322	Reuters	m	dJS30gMFehpyW7MLwuW6dYj0Xe-NM	in.reuters.com	1395523359301
149088	What's Changed (and What Hasn't Changed) for People with Infertility in the Past  ...	http://www.huffingtonpost.com/barbara-collura/whats-changed-and-what-hasnt-changed-for-people-with-infertility_b_5185478.html	Huffington Post	m	d0yV2wu4aoT_qQMXNzPjeIK1oCnWM	www.huffingtonpost.com	1398175874275
112574	REFILE-European shares fall as Ukraine tensions flare	http://in.reuters.com/article/2014/04/14/markets-europe-stocks-idINP6N0N300820140414	Reuters	b	da2xOSA2ozfjl9M3dadBrQYVkKiCM	in.reuters.com	1397510095757
156052	Euro falls on ECB Draghi's comments on further monetary easing	http://in.reuters.com/article/2014/04/24/markets-forex-euro-idINL6N0NG24C20140424	Reuters	b	dWRyJdD6XIB_OYMqdCPjs-p5KsN3M	in.reuters.com	1398336105036
227988	Rapper Macklemore apologizes after he 'unintentionally' dressed up like Jewish  ...	http://www.dailymail.co.uk/news/article-2633079/Macklemore-apologizes-unintentionally-dressing-like-Jewish-caricature-Seattle.html	Daily Mail	e	dzxuiixofnqLprMr8KRcdFLmE13NM	www.dailymail.co.uk	1400645851928
286136	CANADA FX DEBT-Canada dollar steady despite oil-price jump	http://www.reuters.com/article/2014/06/13/markets-canada-dollar-bonds-idUSL2N0OU0JN20140613	Reuters	b	dajjenAEVY2vWWMz3usoDHjvXfvzM	www.reuters.com	1402801598262
416866	Croatian Church Allegedly Blocks 'Game Of Thrones' Filming Cersei's Naked Walk	http://www.contactmusic.com/article/croatian-church-allegedly-blocks-game-of-thrones-filming-cersei-naked-walk_4340304	Contactmusic.com	e	d8E0wE-PRJLUHuMHiO6OI6GK-gB9M	www.contactmusic.com	1409032264196
203072	Buoyant Frieze	http://www.huffingtonpost.com/paul-klein/buoyant-frieze_b_5295086.html\?utm_hp_ref=arts&amp;ir=Arts	Huffington Post	e	deYNYUd6bnhdh3M9Se2BR-vC7hXtM	www.huffingtonpost.com	1399703915425
327359	HP Said to Settle Shareholder Lawsuits Over Autonomy Deal	http://www.businessweek.com/news/2014-06-27/hp-said-to-settle-shareholder-lawsuits-over-autonomy-deal	Businessweek	b	dFkSC3mq8zf0zWMnKDTwl4mV7FGdM	www.businessweek.com	1403925730834
224178	Seventeen British men arrested in global raid after they 'used malicious software  ...	http://www.dailymail.co.uk/news/article-2633699/Seventeen-British-men-arrested-global-raid-used-malicious-software-computers-stealing-200-000-usernames-passwords.html	Daily Mail	t	daS_gq0bXZqipeMUVKRLXd4Xlbp0M	www.dailymail.co.uk	1400583148127
362526	Could Justin Bieber Be Behind Selena Gomez & Demi Lovato's 'Feud'?	http://www.contactmusic.com/article/justin-bieber-behind-selena-gomez-demi-lovato-feud_4273718	Contactmusic.com	e	dULqGIipswOg8nMsp9O9px0kszyUM	www.contactmusic.com	1404648905929
80132	CANADA STOCKS-TSX rises on Fed remarks, posts ninth month of gains	http://in.reuters.com/article/2014/03/31/markets-canada-stocks-idINL1N0MS1R220140331	Reuters	b	dIRUoyFVcDnZSdMmUjYFMcKsm40uM	in.reuters.com	1396429244204
91433	BOJ keeps policy on hold, maintains upbeat view on outlook	http://in.reuters.com/article/2014/04/08/japan-economy-boj-idINT9N0MP00M20140408	Reuters	b	dq3fRDGO1ENMJnMEZN0oURuWIJ5XM	in.reuters.com	1396987520785
16182	Hertz to spin off equipment rental business for $2.5 bln	http://www.reuters.com/article/2014/03/18/hertz-global-divestiture-idUSL3N0ME31320140318	Reuters	b	dwZ1PHdiGZX4z-M0w5bU_YumWfnlM	www.reuters.com	1395155800031
44297	UK's Lloyds share sale was 1.7 times covered -source	http://in.reuters.com/article/2014/03/26/britain-lloyds-banking-stocks-idINL5N0MN1GY20140326	Reuters	b	dvjMCR4SFMRYJZMeg-i_QJWuERiYM	in.reuters.com	1395826389810
109772	URGENT-Glencore Xstrata sells Las Bambas copper mine for $5.85 bln	http://in.reuters.com/article/2014/04/13/glencorexstrata-lasbambas-idINL6N0N50QR20140413	Reuters	b	dGHGowqJ87LL-_MNUPv2vKf9Wbd4M	in.reuters.com	1397453346013
408249	Alice Cooper - Alice Cooper Pays Tribute To Late Guitarist	http://www.contactmusic.com/story/alice-cooper-pays-tribute-to-late-guitarist_4307128	Contactmusic.com	e	dfMSVmjc8pEN6oMc6WkXobE4pOzLM	www.contactmusic.com	1406872685708
339440	Yen Weakens After China Growth Report; Aussie Advances on RBA	http://www.businessweek.com/news/2014-06-30/dollar-near-6-week-low-versus-yen-as-uneven-recovery-caps-yields	Businessweek	b	dpqHPB41zqSRNcM-C-33-UxnWQ3JM	www.businessweek.com	1404224161581
219664	"Jupiter ""disappointed"" at AstraZeneca's rejection of Pfizer bid"	http://in.reuters.com/article/2014/05/19/idINL6N0O526C20140519	Reuters	b	de91fum9ou6PwLMGJpwr1Iv5tbcTM	in.reuters.com	1400508014039
103048	UPDATE 1-Amazon to unveil smartphone in time for winter holidays -WSJ	http://in.reuters.com/article/2014/04/11/amazoncom-smartphone-idINL2N0N31ZK20140411	Reuters	t	dbHsMZEOLbkVNUMg_Fr-nXwwbhcwM	in.reuters.com	1397296115624
411653	Guardians Of The Galaxy Head for Avengers Crossover	http://www.contactmusic.com/article/guardians-of-the-galaxy-avengers-cross-over_4309042	Contactmusic.com	e	d0KY5Cp_CvirIxMwZchYSAKz-UPmM	www.contactmusic.com	1406937733073
143887	First Nighter: Daniel Radcliffe Shines in Martin McDonagh's	http://www.huffingtonpost.com/david-finkle/first-nighter-daniel-radc_b_5183823.html\?utm_hp_ref=arts&amp;ir=Arts	Huffington Post	e	doy4M3NsgXNsoiMXLOtVQkVBqT-1M	www.huffingtonpost.com	1398058462326
255400	China Oilfield Services to Continue Drilling in South China Sea	http://www.businessweek.com/news/2014-05-27/china-oilfield-services-to-continue-drilling-in-south-china-sea	Businessweek	b	dRVVjTyGDK5csjMjjhU9OhqZ1hVfM	www.businessweek.com	1401220691730
114330	Leonardo DiCaprio Busts A Move At Coachella: But Is It Really Him? [Video]	http://www.contactmusic.com/article/leonardo-dicaprio-dancing-coachella-video-mgmt-real_4155751	Contactmusic.com	e	dk0UFZLqKfn9SVMXbJ4CGgL2oiXuM	www.contactmusic.com	1397517675765
333627	Olivia Palermo 'ties the knot with German model Johannes Huebl in secret city  ...	http://www.dailymail.co.uk/tvshowbiz/article-2671739/Olivia-Palermo-ties-knot-German-model-Johannes-Huebl-secret-city-hall-ceremony.html	Daily Mail	e	dwswLxHr7U43g_Mnq2nxIjcGYyouM	www.dailymail.co.uk	1404099432709
377401	FOREX-Dollar awaits Yellen's testimony, Draghi may limit euro's gains	http://in.reuters.com/article/2014/07/14/markets-forex-idINL6N0PP1GN20140714	Reuters	b	dX_7s2YKpIGARbMrEtB280Mnfm95M	in.reuters.com	1405423535432
89193	Flu-stricken Miley Cyrus cancels concert 30 minutes before show time... as  ...	http://www.dailymail.co.uk/tvshowbiz/article-2599348/Flu-stricken-Miley-Cyrus-cancels-concert-30-minutes-time-disappointed-fans-turned-away-venue.html	Daily Mail	e	dAwo4xr6yTd3IIMLkvaS-WpfUBsaM	www.dailymail.co.uk	1396936238273
187228	"Jessica Alba Reveals Reason For No-Nudity Clause: ""I Don't Want My  ..."	http://www.contactmusic.com/article/jessica-alba-nude_4182763	Contactmusic.com	e	dZ1Ym-lyfGzkGiMRHLLbmWjFm_8UM	www.contactmusic.com	1399449764048
164377	US Air Force rocket buy sparks lawsuit by aspiring contender SpaceX	http://in.reuters.com/article/2014/04/25/us-space-spacex-military-idINBREA3O1Z820140425	Reuters	t	dDwwD2rMgUGzvGM3QfliCD9t8OvMM	in.reuters.com	1398465517347
41271	CORRECTED-Candy Crush game maker's IPO to face investor scrutiny	http://in.reuters.com/article/2014/03/25/king-ipo-idINL2N0MI1DS20140325	Reuters	b	dQoFU3FfIfjk_LMevfnHFELhltKOM	in.reuters.com	1395768597049
104325	Tori Spelling - Tori Spelling's husband admits to cheating	http://www.contactmusic.com/story/tori-spelling-s-husband-admits-to-cheating_4151837	Contactmusic.com	e	dC4wKil94srTsSMmXCi9QpfccZAnM	www.contactmusic.com	1397300812435
256735	Apple gadgets locked in hacking attack	http://www.dailymail.co.uk/wires/aap/article-2640214/Apple-gadgets-locked-hacking-attack.html	Daily Mail	t	d2_VvSe4h7-S1-MC6tvTsHIY07G4M	www.dailymail.co.uk	1401230168269
359394	This Chart Makes Clear The Relationship Between Drowsy Driving And  ...	http://www.huffingtonpost.com/2014/07/04/drowsy-driving_n_5553201.html	Huffington Post	m	dOq8YKSXfKOYvPMxtU8Sp817UiIYM	www.huffingtonpost.com	1404538426196
219699	Shareholders disappointed by AstraZeneca rejection of Pfizer	http://in.reuters.com/article/2014/05/19/astrazeneca-pfizer-shareholders-idINL6N0O51VS20140519	Reuters	b	de91fum9ou6PwLMGJpwr1Iv5tbcTM	in.reuters.com	1400508024823
185486	Fresh fears over Pfizer's record £63bn bid for AstraZeneca	http://www.dailymail.co.uk/news/article-2621034/We-break-UK-firm-admits-Pfizer-boss-Fresh-fears-record-63bn-bid-AstraZeneca.html	Daily Mail	b	db9i9C4vy1oSPJMIukbBh6rKgQNwM	www.dailymail.co.uk	1399439894594
18963	Kate Winslet shows off her post-baby figure in tight jeans ahead of Hollywood  ...	http://www.dailymail.co.uk/tvshowbiz/article-2582499/Kate-Winslet-jets-Los-Angeles-ahead-Hollywood-Walk-Of-Fame-ceremony.html	Daily Mail	e	dFGrbAjymW6Wo6MygClAit3scP1NM	www.dailymail.co.uk	1395164623172
194281	Kanye West - Kanye West to host bachelor party in Ireland	http://www.contactmusic.com/story/kanye-west-to-host-bachelor-party-in-ireland_4184822	Contactmusic.com	e	dKpBJ9x0LO9dFOMvR0aNemATGECSM	www.contactmusic.com	1399569390745
72612	Ultra Music Festival - Security Guard Hospitalised In Ultra Music Festival Stampede	http://www.contactmusic.com/story/security-guard-hospitalised-in-ultra-music-festival-stampede_4132574	Contactmusic.com	e	dzG7HSB65Kz0-IMptmDQye05u3kQM	www.contactmusic.com	1396292940193
175959	Harrison Ford - Star Wars cast announced	http://www.contactmusic.com/story/star-wars-cast-announced_4174224	Contactmusic.com	e	dcM-0hWNTH6q4MMXsh0qF0FQcc2IM	www.contactmusic.com	1398881673784
415088	Sarah Silverman - Sarah Silverman Shows Off Marijuana Vapour Pen On  ...	http://www.contactmusic.com/story/sarah-silverman-shows-off-marijuana-vapour-pen-on-emmys-red-carpet_4340296	Contactmusic.com	e	dr-TyjRG2YFEsDMhBTz7mFOjFWaYM	www.contactmusic.com	1409018181428
227827	Led Zeppelin STOLE Stairway To Heaven from us, claim band who toured with  ...	http://www.dailymail.co.uk/news/article-2633876/Led-Zeppelin-STOLE-Stairway-To-Heaven-claim-band-toured-three-years-hit-song-released.html\?ITO=1490&amp;ns_mchannel=rss&amp;ns_campaign=1490	Daily Mail	e	dBppTfeEudNfAnMdu-LHuYiuGajNM	www.dailymail.co.uk	1400645186716
332375	'Even the greatest can fall': Jay Z and Beyoncé spark controversy by including  ...	http://www.dailymail.co.uk/tvshowbiz/article-2673487/Even-greatest-fall-Jay-Z-Beyonc-spark-controversy-including-Justin-Biebers-mugshot-photo-montage-played-On-The-Run-Tour.html	Daily Mail	e	dpHQUvy8ax9hYiMbWiM4_KRPXQu7M	www.dailymail.co.uk	1404087835761
113054	Google Acquires Drone Maker Titan Aerospace to Spread Web	http://www.businessweek.com/news/2014-04-14/google-acquires-drone-maker-titan-aerospace-to-spread-internet	Businessweek	t	d23b-2X7Q4Lq7RMjBGB8ROob_lxMM	www.businessweek.com	1397513021503
321170	Why Is Leonardo DiCaprio Being Dragged Into Death of Katie Clearyâ€™s  ...	http://www.contactmusic.com/in-depth/why-has-leonardo-dicaprio-s-name-been-reported-in-the-death-of-katie-cleary-s-husband_4259036	Contactmusic.com	e	dt6hXK0WWYWPE9MXta3gph9GoZrLM	www.contactmusic.com	1403804310788
146956	Caterpillar CEO Oberhelman's pay fell 33 pct in 2013 -SEC filing	http://in.reuters.com/article/2014/04/21/caterpillar-ceo-salary-idINL2N0ND1F220140421	Reuters	b	dju664fU2UzKSiMlCMhUi2KufghgM	in.reuters.com	1398161583672
183092	Women In Entertainment Breakfast Pulled From Beverly Hills Hotel Over Gay  ...	http://www.contactmusic.com/story/women-in-entertainment-breakfast-pulled-from-beverly-hills-hotel-over-gay-rights-scandal_4181158	Contactmusic.com	e	dOY-wAMDAPFp1lM_bzYTcAJ0mo3EM	www.contactmusic.com	1399383483206
1767	Apple Updates IPhone Software to Fix Bugs, Add Features for Cars	http://www.businessweek.com/news/2014-03-10/apple-updates-iphone-software-to-fix-bugs-add-features-for-cars	Businessweek	t	dkPpmX2BDXp_I-M_YvnONLZAorKYM	www.businessweek.com	1394508588802
397290	Hilary Duff releases video for new single 'Chasing The Sun'	http://www.contactmusic.com/article/hilary-duff-video-chasing-the-sun_4305543	Contactmusic.com	e	dA2Lt00mq-f5eZMi6qirirsYItj4M	www.contactmusic.com	1406666996571
339079	China June official PMI rises to 51 from 50.8 in May	http://in.reuters.com/article/2014/07/01/china-economy-pmi-idINZZN037I7E20140701	Reuters	b	dZdgzuFO1Td5IiMTZwgLfLV2KNHRM	in.reuters.com	1404219381084
247037	Dispatch from Cannes: Tarantino on Pulp Fiction and his love of spaghetti  ...	http://www.dailymail.co.uk/indiahome/indianews/article-2637709/Dispatch-Cannes-Tarantino-Pulp-Fiction-love-spaghetti-westerns.html	Daily Mail	e	dlqM2KZQJb71bvMTYC43Vt0Aq6sBM	www.dailymail.co.uk	1400936584396
38163	Data storage firm Box files for US IPO of about $250 million	http://in.reuters.com/article/2014/03/25/us-box-ipo-idINBREA2N1NK20140325	Reuters	b	dETmRVJVDSq1fAMN3gKNKs0k5wFZM	in.reuters.com	1395754123342
340939	The Future of Netflix Isn't House of Cards, It's Shows for Kids	http://www.businessweek.com/articles/2014-07-01/the-future-of-netflix-isnt-house-of-cards-its-shows-for-kids	Businessweek	b	dDUBDdJkcJgHxqMvd-7oin_bvxB_M	www.businessweek.com	1404236442726
422230	Justin Bieber - Justin Bieber Has Brush With Cops At Los Angeles Restaurant	http://www.contactmusic.com/story/justin-bieber-has-brush-with-cops-at-los-angeles-restaurant_4341694	Contactmusic.com	e	d2KmLDedKMdqFtMk0ftPrCJXMKSsM	www.contactmusic.com	1409223842568
28740	US forces hand over seized oil tanker to Libya: agency	http://www.reuters.com/article/2014/03/22/us-libya-tanker-idUSBREA2L0DS20140322	Reuters	b	dM8y_XTp0rkcYIMe89KTaNs0nVAGM	www.reuters.com	1395503088192
112531	GLOBAL MARKETS-Stocks rise on upbeat US data, euro falls	http://in.reuters.com/article/2014/04/14/markets-global-idINL6N0N62VL20140414	Reuters	b	da2xOSA2ozfjl9M3dadBrQYVkKiCM	in.reuters.com	1397510084123
